"DOI","publisher.x","type.x","created.x","created_year.x","relation_type.x","relation_DOI","asserted_by_object.x","asserted_by_subject.x","publisher.y","type.y","created.y","created_year.y","relation_type.y","asserted_by_object.y","asserted_by_subject.y","reciprocal"
"10.1101/818609","Cold Spring Harbor Laboratory","posted-content",2019-10-26,2019,"is-preprint-of","10.1016/j.jtbi.2019.110082",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/818807","Cold Spring Harbor Laboratory","posted-content",2019-10-26,2019,"is-preprint-of","10.1242/jeb.217307",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/823039","Cold Spring Harbor Laboratory","posted-content",2019-10-30,2019,"is-preprint-of","10.1128/mbio.02846-19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/822445","Cold Spring Harbor Laboratory","posted-content",2019-10-29,2019,"is-preprint-of","10.1016/j.biomaterials.2019.119746",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/820571","Cold Spring Harbor Laboratory","posted-content",2019-10-29,2019,"is-preprint-of","10.1016/j.jneumeth.2019.108485",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/823575","Cold Spring Harbor Laboratory","posted-content",2019-10-31,2019,"is-preprint-of","10.1016/j.isci.2020.100843",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/814475","Cold Spring Harbor Laboratory","posted-content",2019-10-31,2019,"is-preprint-of","10.1016/j.brs.2019.10.021",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/825760","Cold Spring Harbor Laboratory","posted-content",2019-10-31,2019,"is-preprint-of","10.1016/j.nbd.2019.104668",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/823393","Cold Spring Harbor Laboratory","posted-content",2019-10-30,2019,"is-preprint-of","10.1371/journal.pone.0225021",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/824532","Cold Spring Harbor Laboratory","posted-content",2019-10-31,2019,"is-preprint-of","10.1128/mbio.02813-19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/821157","Cold Spring Harbor Laboratory","posted-content",2019-10-29,2019,"is-preprint-of","10.2144/btn-2019-0127",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/825265","Cold Spring Harbor Laboratory","posted-content",2019-10-31,2019,"is-preprint-of","10.3389/fphys.2019.01539",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/822957","Cold Spring Harbor Laboratory","posted-content",2019-10-29,2019,"is-preprint-of","10.1038/s41422-019-0256-2",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/822619","Cold Spring Harbor Laboratory","posted-content",2019-11-04,2019,"is-preprint-of","10.1186/s12977-019-0505-y",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/826362","Cold Spring Harbor Laboratory","posted-content",2019-11-01,2019,"is-preprint-of","10.1007/s11120-019-00698-7",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/820381","Cold Spring Harbor Laboratory","posted-content",2019-10-29,2019,"is-preprint-of","10.1093/pcp/pcz226",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/822270","Cold Spring Harbor Laboratory","posted-content",2019-10-30,2019,"is-preprint-of","10.1091/mbc.e19-07-0408",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/829150","Cold Spring Harbor Laboratory","posted-content",2019-11-04,2019,"is-preprint-of","10.1039/c9sc05710b",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/827485","Cold Spring Harbor Laboratory","posted-content",2019-11-02,2019,"is-preprint-of","10.1128/jcm.01822-19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/827352","Cold Spring Harbor Laboratory","posted-content",2019-11-02,2019,"is-preprint-of","10.1007/s11427-019-1607-9",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/828152","Cold Spring Harbor Laboratory","posted-content",2019-11-02,2019,"is-preprint-of","10.3390/cells9010031",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/831933","Cold Spring Harbor Laboratory","posted-content",2019-11-06,2019,"is-preprint-of","10.1007/s00253-019-10267-6",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/826677","Cold Spring Harbor Laboratory","posted-content",2019-11-01,2019,"is-preprint-of","10.1111/jnc.14952",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/831057","Cold Spring Harbor Laboratory","posted-content",2019-11-06,2019,"is-preprint-of","10.1186/s12859-019-3208-4",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/827170","Cold Spring Harbor Laboratory","posted-content",2019-11-01,2019,"is-preprint-of","10.1107/s2059798319015122",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/831396","Cold Spring Harbor Laboratory","posted-content",2019-11-06,2019,"is-preprint-of","10.1103/physrevlett.123.228101",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/830646","Cold Spring Harbor Laboratory","posted-content",2019-11-05,2019,"is-preprint-of","10.1523/jneurosci.1732-19.2019",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/831412","Cold Spring Harbor Laboratory","posted-content",2019-11-06,2019,"is-preprint-of","10.1103/physreve.100.052410",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/834663","Cold Spring Harbor Laboratory","posted-content",2019-11-09,2019,"is-preprint-of","10.1038/s41597-019-0336-7",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/832063","Cold Spring Harbor Laboratory","posted-content",2019-11-06,2019,"is-preprint-of","10.1186/s12864-019-6328-3",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/830745","Cold Spring Harbor Laboratory","posted-content",2019-11-05,2019,"is-preprint-of","10.1016/j.chembiol.2019.11.012",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/831123","Cold Spring Harbor Laboratory","posted-content",2019-11-06,2019,"is-preprint-of","10.1016/j.bioflm.2019.100013",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/833368","Cold Spring Harbor Laboratory","posted-content",2019-11-07,2019,"is-preprint-of","10.12688/wellcomeopenres.15576.1",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/829812","Cold Spring Harbor Laboratory","posted-content",2019-11-05,2019,"is-preprint-of","10.1186/s12934-019-1274-y",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/834036","Cold Spring Harbor Laboratory","posted-content",2019-11-08,2019,"is-preprint-of","10.1016/j.virusres.2020.197864",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/834101","Cold Spring Harbor Laboratory","posted-content",2019-11-08,2019,"is-preprint-of","10.1128/jvi.01894-19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/838870","Cold Spring Harbor Laboratory","posted-content",2019-11-12,2019,"is-preprint-of","10.1007/s11033-019-05213-8",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/833293","Cold Spring Harbor Laboratory","posted-content",2019-11-08,2019,"is-preprint-of","10.1007/s00213-019-05400-2",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/834507","Cold Spring Harbor Laboratory","posted-content",2019-11-08,2019,"is-preprint-of","10.1093/nar/gkz1189",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/834028","Cold Spring Harbor Laboratory","posted-content",2019-11-07,2019,"is-preprint-of","10.1109/tnsre.2019.2962708",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/816868","Cold Spring Harbor Laboratory","posted-content",2019-11-07,2019,"is-preprint-of","10.3390/biom10010001",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/834580","Cold Spring Harbor Laboratory","posted-content",2019-11-10,2019,"is-preprint-of","10.12688/f1000research.21556.1",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/832147","Cold Spring Harbor Laboratory","posted-content",2019-11-07,2019,"is-preprint-of","10.1007/s00455-019-10087-w",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/836668","Cold Spring Harbor Laboratory","posted-content",2019-11-10,2019,"is-preprint-of","10.1101/gad.333997.119",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/839290","Cold Spring Harbor Laboratory","posted-content",2019-11-13,2019,"is-preprint-of","10.1021/acs.jproteome.9b00478",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/19011452","Cold Spring Harbor Laboratory","posted-content",2019-11-13,2019,"is-preprint-of","10.3390/ijerph17010325",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/833806","Cold Spring Harbor Laboratory","posted-content",2019-11-08,2019,"is-preprint-of","10.1038/s41467-019-12024-9",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/838672","Cold Spring Harbor Laboratory","posted-content",2019-11-12,2019,"is-preprint-of","10.1371/journal.pone.0225672",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/845271","Cold Spring Harbor Laboratory","posted-content",2019-11-17,2019,"is-preprint-of","10.1128/jb.00705-19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/838078","Cold Spring Harbor Laboratory","posted-content",2019-11-11,2019,"is-preprint-of","10.1007/s10071-019-01330-w",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/840207","Cold Spring Harbor Laboratory","posted-content",2019-11-14,2019,"is-preprint-of","10.1093/gbe/evz277",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/841262","Cold Spring Harbor Laboratory","posted-content",2019-11-14,2019,"is-preprint-of","10.7554/elife.53199",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/840595","Cold Spring Harbor Laboratory","posted-content",2019-11-14,2019,"is-preprint-of","10.1117/1.jmi.6.4.045001",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/838979","Cold Spring Harbor Laboratory","posted-content",2019-11-12,2019,"is-preprint-of","10.1016/j.isci.2019.11.031",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/844779","Cold Spring Harbor Laboratory","posted-content",2019-11-17,2019,"is-preprint-of","10.1534/g3.119.400903",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/833384","Cold Spring Harbor Laboratory","posted-content",2019-11-17,2019,"is-preprint-of","10.1021/jacs.9b06528",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/836189","Cold Spring Harbor Laboratory","posted-content",2019-11-10,2019,"is-preprint-of","10.1074/mcp.tir119.001641",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/839431","Cold Spring Harbor Laboratory","posted-content",2019-11-13,2019,"is-preprint-of","10.1111/ppa.13146",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/838300","Cold Spring Harbor Laboratory","posted-content",2019-11-12,2019,"is-preprint-of","10.1007/s00359-019-01389-3",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/844381","Cold Spring Harbor Laboratory","posted-content",2019-11-17,2019,"is-preprint-of","10.1016/j.bbamem.2020.183194",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/844928","Cold Spring Harbor Laboratory","posted-content",2019-11-16,2019,"is-preprint-of","10.1534/genetics.119.302919",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/841601","Cold Spring Harbor Laboratory","posted-content",2019-11-16,2019,"is-preprint-of","10.1016/j.immuni.2019.12.004",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/842732","Cold Spring Harbor Laboratory","posted-content",2019-11-16,2019,"is-preprint-of","10.1103/physrevresearch.1.033211",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/835702","Cold Spring Harbor Laboratory","posted-content",2019-11-11,2019,"is-preprint-of","10.1128/aac.02241-19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/841007","Cold Spring Harbor Laboratory","posted-content",2019-11-13,2019,"is-preprint-of","10.1128/msphere.00828-19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/843391","Cold Spring Harbor Laboratory","posted-content",2019-11-16,2019,"is-preprint-of","10.1104/pp.19.01474",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/844530","Cold Spring Harbor Laboratory","posted-content",2019-11-17,2019,"is-preprint-of","10.1371/journal.pone.0223397",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/836387","Cold Spring Harbor Laboratory","posted-content",2019-11-10,2019,"is-preprint-of","10.1371/journal.pone.0226733",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/842484","Cold Spring Harbor Laboratory","posted-content",2019-11-16,2019,"is-preprint-of","10.1098/rsif.2019.0507",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/844977","Cold Spring Harbor Laboratory","posted-content",2019-11-17,2019,"is-preprint-of","10.5539/ijb.v12n1p46",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/835249","Cold Spring Harbor Laboratory","posted-content",2019-11-10,2019,"is-preprint-of","10.3390/microorganisms8010033",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/834002","Cold Spring Harbor Laboratory","posted-content",2019-11-18,2019,"is-preprint-of","10.1093/schbul/sbz020.616",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/836098","Cold Spring Harbor Laboratory","posted-content",2019-11-11,2019,"is-preprint-of","10.1002/jlb.1a1119-223r",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/854190","Cold Spring Harbor Laboratory","posted-content",2019-11-26,2019,"is-preprint-of","10.1186/s13059-019-1904-z",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/853283","Cold Spring Harbor Laboratory","posted-content",2019-11-24,2019,"is-preprint-of","10.1016/j.brainres.2019.146627",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/850883","Cold Spring Harbor Laboratory","posted-content",2019-11-22,2019,"is-preprint-of","10.1099/acmi.ac2019.po0069",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/852749","Cold Spring Harbor Laboratory","posted-content",2019-11-23,2019,"is-preprint-of","10.1534/genetics.119.302934",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/847095","Cold Spring Harbor Laboratory","posted-content",2019-11-20,2019,"is-preprint-of","10.3390/ijms20246220",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/854877","Cold Spring Harbor Laboratory","posted-content",2019-11-26,2019,"is-preprint-of","10.1534/genetics.119.302936",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/852350","Cold Spring Harbor Laboratory","posted-content",2019-11-24,2019,"is-preprint-of","10.1371/journal.pone.0226774",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/847939","Cold Spring Harbor Laboratory","posted-content",2019-11-21,2019,"is-preprint-of","10.1002/bit.27230",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/851816","Cold Spring Harbor Laboratory","posted-content",2019-11-22,2019,"is-preprint-of","10.1128/aac.02331-19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/850404","Cold Spring Harbor Laboratory","posted-content",2019-11-22,2019,"is-preprint-of","10.21105/joss.01915",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/848887","Cold Spring Harbor Laboratory","posted-content",2019-11-20,2019,"is-preprint-of","10.1016/j.chembiol.2019.11.014",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/847590","Cold Spring Harbor Laboratory","posted-content",2019-11-20,2019,"is-preprint-of","10.1111/jam.14579",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/855460","Cold Spring Harbor Laboratory","posted-content",2019-11-26,2019,"is-preprint-of","10.1080/17588928.2019.1700222",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/847434","Cold Spring Harbor Laboratory","posted-content",2019-11-20,2019,"is-preprint-of","10.1038/s41598-019-53876-x",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/847905","Cold Spring Harbor Laboratory","posted-content",2019-11-20,2019,"is-preprint-of","10.1016/j.mec.2019.e00112",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/858100","Cold Spring Harbor Laboratory","posted-content",2019-12-02,2019,"is-preprint-of","10.3389/fnsyn.2019.00035",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/860429","Cold Spring Harbor Laboratory","posted-content",2019-12-02,2019,"is-preprint-of","10.1007/s10452-019-09745-w",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/861666","Cold Spring Harbor Laboratory","posted-content",2019-12-03,2019,"is-preprint-of","10.1128/jvi.02017-19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/835306","Cold Spring Harbor Laboratory","posted-content",2019-12-02,2019,"is-preprint-of","10.1186/s13007-019-0545-2",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/852756","Cold Spring Harbor Laboratory","posted-content",2019-12-03,2019,"is-preprint-of","10.7554/elife.52160",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/864439","Cold Spring Harbor Laboratory","posted-content",2019-12-05,2019,"is-preprint-of","10.1128/aem.02788-19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/862847","Cold Spring Harbor Laboratory","posted-content",2019-12-04,2019,"is-preprint-of","10.1186/s12864-019-6379-5",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/865725","Cold Spring Harbor Laboratory","posted-content",2019-12-06,2019,"is-preprint-of","10.12688/f1000research.21551.1",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/866855","Cold Spring Harbor Laboratory","posted-content",2019-12-06,2019,"is-preprint-of","10.1162/netn_a_00122",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/864454","Cold Spring Harbor Laboratory","posted-content",2019-12-05,2019,"is-preprint-of","10.1128/aac.02376-19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/867903","Cold Spring Harbor Laboratory","posted-content",2019-12-07,2019,"is-preprint-of","10.1186/s13059-019-1915-9",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/861476","Cold Spring Harbor Laboratory","posted-content",2019-12-03,2019,"is-preprint-of","10.12688/f1000research.21570.1",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/863464","Cold Spring Harbor Laboratory","posted-content",2019-12-09,2019,"is-preprint-of","10.1016/j.prdoa.2019.100032",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/864249","Cold Spring Harbor Laboratory","posted-content",2019-12-05,2019,"is-preprint-of","10.1007/s10681-019-2543-x",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/856542","Cold Spring Harbor Laboratory","posted-content",2019-12-05,2019,"is-preprint-of","10.1038/s41598-019-57046-x",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/865469","Cold Spring Harbor Laboratory","posted-content",2019-12-06,2019,"is-preprint-of","10.1016/j.ympev.2019.106712",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/872127","Cold Spring Harbor Laboratory","posted-content",2019-12-12,2019,"is-preprint-of","10.1152/ajpcell.00568.2019",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/870345","Cold Spring Harbor Laboratory","posted-content",2019-12-11,2019,"is-preprint-of","10.1152/jn.00399.2019",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/2019.12.15.877001","Cold Spring Harbor Laboratory","posted-content",2019-12-16,2019,"is-preprint-of","10.1042/bcj20190752",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/2019.12.13.875427","Cold Spring Harbor Laboratory","posted-content",2019-12-13,2019,"is-preprint-of","10.1038/s41598-019-56587-5",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/869339","Cold Spring Harbor Laboratory","posted-content",2019-12-10,2019,"is-preprint-of","10.3390/genes11010027",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/870873","Cold Spring Harbor Laboratory","posted-content",2019-12-11,2019,"is-preprint-of","10.21467/jmm.6.1.30-39",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/2019.12.12.874149","Cold Spring Harbor Laboratory","posted-content",2019-12-13,2019,"is-preprint-of","10.1016/j.scitotenv.2019.136131",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/2019.12.17.877738","Cold Spring Harbor Laboratory","posted-content",2019-12-18,2019,"is-preprint-of","10.1109/access.2020.2965885",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/2019.12.17.880302","Cold Spring Harbor Laboratory","posted-content",2019-12-19,2019,"is-preprint-of","10.1021/acsabm.9b01171",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/821173","Cold Spring Harbor Laboratory","posted-content",2019-10-28,2019,"is-preprint-of","10.1016/j.molimm.2019.12.004",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/818203","Cold Spring Harbor Laboratory","posted-content",2019-10-25,2019,"is-preprint-of","10.1093/toxsci/kfaa003",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/819128","Cold Spring Harbor Laboratory","posted-content",2019-10-26,2019,"is-preprint-of","10.1016/j.nbd.2019.104674",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/816801","Cold Spring Harbor Laboratory","posted-content",2019-10-24,2019,"is-preprint-of","10.1063/1.5126071",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/821652","Cold Spring Harbor Laboratory","posted-content",2019-10-29,2019,"is-preprint-of","10.1038/s41598-019-56438-3",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/816710","Cold Spring Harbor Laboratory","posted-content",2019-10-25,2019,"is-preprint-of","10.1016/j.tox.2019.152345",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/821900","Cold Spring Harbor Laboratory","posted-content",2019-10-29,2019,"is-preprint-of","10.1016/j.bpj.2019.11.021",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/818765","Cold Spring Harbor Laboratory","posted-content",2019-10-26,2019,"is-preprint-of","10.1182/blood-2019-126090",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/815621","Cold Spring Harbor Laboratory","posted-content",2019-10-24,2019,"is-preprint-of","10.1016/j.actbio.2019.11.020",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/820324","Cold Spring Harbor Laboratory","posted-content",2019-10-30,2019,"is-preprint-of","10.1128/jb.00662-19",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/822866","Cold Spring Harbor Laboratory","posted-content",2019-10-31,2019,"is-preprint-of","10.1016/j.fsi.2019.12.082",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/824060","Cold Spring Harbor Laboratory","posted-content",2019-10-31,2019,"is-preprint-of","10.1016/j.molcel.2019.10.009",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/825489","Cold Spring Harbor Laboratory","posted-content",2019-10-31,2019,"is-preprint-of","10.1021/acs.nanolett.9b04624",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/822189","Cold Spring Harbor Laboratory","posted-content",2019-10-29,2019,"is-preprint-of","10.1016/j.bpj.2014.11.2985",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/837211","Cold Spring Harbor Laboratory","posted-content",2019-11-11,2019,"is-preprint-of","10.1093/bioinformatics/btz914",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/836932","Cold Spring Harbor Laboratory","posted-content",2019-11-10,2019,"is-preprint-of","10.1021/acsmedchemlett.9b00460",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/822676","Cold Spring Harbor Laboratory","posted-content",2019-10-30,2019,"is-preprint-of","10.1016/j.neuropsychologia.2019.107284",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/845990","Cold Spring Harbor Laboratory","posted-content",2019-11-18,2019,"is-preprint-of","10.3390/genes11010042",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/843060","Cold Spring Harbor Laboratory","posted-content",2019-11-16,2019,"is-preprint-of","10.1007/s00221-019-05718-5",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/2020.01.02.892968","Cold Spring Harbor Laboratory","posted-content",2020-01-03,2020,"is-preprint-of","10.1093/jxb/eraa020",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/2020.01.01.892505","Cold Spring Harbor Laboratory","posted-content",2020-01-03,2020,"is-preprint-of","10.1016/j.cmi.2019.12.011",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/2020.01.08.883009","Cold Spring Harbor Laboratory","posted-content",2020-01-09,2020,"is-preprint-of","10.3390/molecules25020325",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/2020.01.08.898205","Cold Spring Harbor Laboratory","posted-content",2020-01-09,2020,"is-preprint-of","10.1016/j.beproc.2020.104042",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/2020.01.09.900142","Cold Spring Harbor Laboratory","posted-content",2020-01-10,2020,"is-preprint-of","10.1016/j.joca.2018.02.371",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.1101/532929","Cold Spring Harbor Laboratory","posted-content",2019-12-26,2019,"is-preprint-of","10.1038/s41467-019-11874-7",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.6028/nist.sp.800-204a-draft","National Institute of Standards and Technology (NIST)","posted-content",2020-01-17,2020,"is-preprint-of","10.6028/nist.sp.800-204a",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.2196/preprints.17004","JMIR Publications Inc.","posted-content",2019-11-14,2019,"is-preprint-of","10.2196/17004",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31219/osf.io/rf46g","Center for Open Science","posted-content",2020-01-18,2020,"is-preprint-of","10.1002/ird.2365",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/a3qsb","Center for Open Science","posted-content",2020-01-18,2020,"is-preprint-of","10.1057/978-1-137-52548-2_8",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31223/osf.io/vq6ca","Center for Open Science","posted-content",2019-05-16,2019,"is-preprint-of","10.1126/sciadv.aay5786",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
"10.31235/osf.io/nv5yp","Center for Open Science","posted-content",2020-01-18,2020,"is-preprint-of","10.1111/soc4.12756",NA,"subject",NA,NA,NA,NA,NA,NA,NA,NA
